duration,month,hour,day_of_week,user_type
5.133333333333334,1,16,Friday,Subscriber
15.516666666666667,1,15,Friday,Subscriber
3.25,1,16,Friday,Subscriber
7.566666666666666,1,16,Friday,Subscriber
28.05,1,16,Friday,Subscriber
3.15,1,16,Friday,Subscriber
10.833333333333334,1,16,Friday,Subscriber
16.683333333333334,1,16,Friday,Subscriber
7.7,1,16,Friday,Subscriber
4.266666666666667,1,16,Friday,Subscriber
5.7,1,16,Friday,Subscriber
9.833333333333334,1,16,Friday,Subscriber
9.733333333333333,1,16,Friday,Subscriber
8.733333333333333,1,16,Friday,Subscriber
8.2,1,16,Friday,Subscriber
4.016666666666667,1,16,Friday,Subscriber
11.45,1,16,Friday,Subscriber
3.283333333333333,1,16,Friday,Subscriber
18.083333333333332,1,16,Friday,Subscriber
2.466666666666667,1,16,Friday,Subscriber
18.883333333333333,1,16,Friday,Subscriber
15.816666666666666,1,16,Friday,Subscriber
10.766666666666667,1,16,Friday,Subscriber
16.233333333333334,1,16,Friday,Subscriber
6.45,1,16,Friday,Subscriber
2.216666666666667,1,16,Friday,Subscriber
19.2,1,16,Friday,Subscriber
5.183333333333334,1,16,Friday,Subscriber
2.216666666666667,1,16,Friday,Subscriber
9.566666666666666,1,16,Friday,Subscriber
10.716666666666667,1,16,Friday,Subscriber
5.683333333333334,1,16,Friday,Subscriber
19.316666666666666,1,16,Friday,Subscriber
24.566666666666666,1,16,Friday,Subscriber
10.283333333333333,1,16,Friday,Subscriber
19.333333333333332,1,16,Friday,Subscriber
9.066666666666666,1,16,Friday,Subscriber
100.5,1,16,Friday,Customer
3.183333333333333,1,16,Friday,Subscriber
23.466666666666665,1,16,Friday,Subscriber
18.383333333333333,1,16,Friday,Subscriber
5.55,1,16,Friday,Subscriber
13.183333333333334,1,17,Friday,Subscriber
4.75,1,17,Friday,Subscriber
49.78333333333333,1,17,Friday,Subscriber
10.85,1,17,Friday,Subscriber
3.5833333333333335,1,17,Friday,Subscriber
9.066666666666666,1,17,Friday,Subscriber
7.1,1,17,Friday,Subscriber
13.216666666666667,1,17,Friday,Subscriber
3.966666666666667,1,17,Friday,Subscriber
5.883333333333334,1,17,Friday,Subscriber
9.783333333333333,1,17,Friday,Subscriber
17.9,1,17,Friday,Subscriber
20.466666666666665,1,17,Friday,Subscriber
10.866666666666667,1,17,Friday,Subscriber
23.8,1,17,Friday,Subscriber
12.783333333333333,1,17,Friday,Subscriber
19.483333333333334,1,17,Friday,Subscriber
6.166666666666667,1,17,Friday,Subscriber
7.3,1,17,Friday,Subscriber
11.65,1,17,Friday,Subscriber
13.8,1,17,Friday,Subscriber
7.916666666666667,1,17,Friday,Subscriber
28.05,1,17,Friday,Subscriber
7.933333333333334,1,17,Friday,Subscriber
8.883333333333333,1,17,Friday,Subscriber
16.35,1,17,Friday,Subscriber
5.7,1,17,Friday,Subscriber
9.733333333333333,1,17,Friday,Subscriber
9.866666666666667,1,17,Friday,Subscriber
13.533333333333333,1,17,Friday,Customer
16.35,1,17,Friday,Subscriber
26.9,1,17,Friday,Subscriber
9.733333333333333,1,17,Friday,Subscriber
9.316666666666666,1,17,Friday,Subscriber
14.516666666666667,1,17,Friday,Subscriber
18.95,1,17,Friday,Subscriber
11.766666666666667,1,17,Friday,Subscriber
16.116666666666667,1,17,Friday,Subscriber
12.633333333333333,1,17,Friday,Subscriber
6.5,1,17,Friday,Subscriber
9.25,1,17,Friday,Subscriber
10.8,1,17,Friday,Subscriber
15.633333333333333,1,17,Friday,Subscriber
4.366666666666666,1,17,Friday,Subscriber
16.183333333333334,1,17,Friday,Subscriber
13.65,1,17,Friday,Subscriber
8.933333333333334,1,17,Friday,Subscriber
19.833333333333332,1,17,Friday,Subscriber
3.9166666666666665,1,17,Friday,Subscriber
27.316666666666666,1,17,Friday,Subscriber
25.833333333333332,1,17,Friday,Subscriber
17.216666666666665,1,17,Friday,Subscriber
7.666666666666667,1,17,Friday,Subscriber
8.966666666666667,1,17,Friday,Subscriber
16.833333333333332,1,17,Friday,Subscriber
6.583333333333333,1,17,Friday,Subscriber
12.716666666666667,1,17,Friday,Subscriber
14.516666666666667,1,18,Friday,Subscriber
7.8,1,18,Friday,Subscriber
21.566666666666666,1,18,Friday,Subscriber
5.3,1,18,Friday,Subscriber
19.266666666666666,1,18,Friday,Subscriber
18.216666666666665,1,18,Friday,Subscriber
9.05,1,18,Friday,Subscriber
46.7,1,18,Friday,Subscriber
14.433333333333334,1,18,Friday,Subscriber
8.7,1,18,Friday,Subscriber
11.166666666666666,1,18,Friday,Subscriber
15.283333333333333,1,18,Friday,Subscriber
7.0,1,18,Friday,Subscriber
7.333333333333333,1,18,Friday,Subscriber
10.933333333333334,1,18,Friday,Subscriber
8.333333333333334,1,18,Friday,Subscriber
45.05,1,18,Friday,Subscriber
21.166666666666668,1,18,Friday,Subscriber
18.5,1,18,Friday,Subscriber
17.85,1,18,Friday,Subscriber
8.466666666666667,1,18,Friday,Subscriber
3.8333333333333335,1,18,Friday,Subscriber
13.683333333333334,1,18,Friday,Subscriber
27.683333333333334,1,18,Friday,Subscriber
11.35,1,18,Friday,Subscriber
7.933333333333334,1,18,Friday,Subscriber
4.533333333333333,1,18,Friday,Subscriber
9.383333333333333,1,18,Friday,Subscriber
9.833333333333334,1,18,Friday,Subscriber
19.95,1,18,Friday,Customer
3.2666666666666666,1,18,Friday,Subscriber
7.516666666666667,1,18,Friday,Subscriber
19.416666666666668,1,18,Friday,Subscriber
6.3,1,18,Friday,Subscriber
13.816666666666666,1,18,Friday,Subscriber
26.416666666666668,1,18,Friday,Subscriber
20.55,1,18,Friday,Subscriber
10.9,1,18,Friday,Subscriber
4.616666666666666,1,18,Friday,Subscriber
16.55,1,18,Friday,Subscriber
2.4,1,18,Friday,Subscriber
4.366666666666666,1,18,Friday,Subscriber
14.083333333333334,1,18,Friday,Subscriber
19.3,1,18,Friday,Subscriber
3.7333333333333334,1,18,Friday,Subscriber
8.3,1,18,Friday,Subscriber
9.783333333333333,1,18,Friday,Subscriber
9.783333333333333,1,18,Friday,Subscriber
4.266666666666667,1,18,Friday,Subscriber
2.683333333333333,1,18,Friday,Subscriber
9.4,1,18,Friday,Subscriber
12.25,1,18,Friday,Subscriber
6.65,1,18,Friday,Subscriber
15.466666666666667,1,19,Friday,Subscriber
24.35,1,19,Friday,Subscriber
10.033333333333333,1,19,Friday,Subscriber
12.15,1,19,Friday,Subscriber
12.75,1,19,Friday,Subscriber
16.066666666666666,1,19,Friday,Subscriber
10.366666666666667,1,19,Friday,Subscriber
26.716666666666665,1,19,Friday,Subscriber
9.266666666666667,1,19,Friday,Subscriber
12.45,1,19,Friday,Subscriber
14.666666666666666,1,19,Friday,Subscriber
6.0,1,19,Friday,Subscriber
9.433333333333334,1,19,Friday,Subscriber
4.2,1,19,Friday,Subscriber
7.55,1,19,Friday,Subscriber
10.95,1,19,Friday,Subscriber
5.65,1,19,Friday,Subscriber
10.65,1,19,Friday,Subscriber
14.833333333333334,1,19,Friday,Subscriber
24.416666666666668,1,19,Friday,Subscriber
6.433333333333334,1,19,Friday,Subscriber
17.683333333333334,1,19,Friday,Subscriber
180.81666666666666,1,19,Friday,Customer
8.6,1,19,Friday,Subscriber
6.75,1,19,Friday,Subscriber
15.6,1,19,Friday,Subscriber
3.1,1,19,Friday,Subscriber
5.133333333333334,1,19,Friday,Subscriber
16.0,1,20,Friday,Subscriber
8.583333333333334,1,20,Friday,Subscriber
17.216666666666665,1,20,Friday,Subscriber
6.5,1,20,Friday,Subscriber
15.5,1,20,Friday,Subscriber
2.8666666666666667,1,20,Friday,Subscriber
21.1,1,20,Friday,Subscriber
20.883333333333333,1,20,Friday,Subscriber
26.25,1,20,Friday,Subscriber
10.933333333333334,1,20,Friday,Subscriber
4.666666666666667,1,20,Friday,Subscriber
8.25,1,20,Friday,Subscriber
24.483333333333334,1,20,Friday,Subscriber
7.25,1,20,Friday,Subscriber
12.833333333333334,1,20,Friday,Subscriber
29.533333333333335,1,20,Friday,Subscriber
8.0,1,20,Friday,Subscriber
9.616666666666667,1,20,Friday,Subscriber
16.083333333333332,1,20,Friday,Subscriber
9.0,1,20,Friday,Subscriber
3.3,1,20,Friday,Subscriber
28.35,1,20,Friday,Subscriber
4.85,1,20,Friday,Subscriber
3.1666666666666665,1,20,Friday,Subscriber
4.2,1,20,Friday,Subscriber
6.2,1,20,Friday,Subscriber
15.466666666666667,1,20,Friday,Subscriber
3.3333333333333335,1,20,Friday,Subscriber
29.916666666666668,1,20,Friday,Subscriber
7.283333333333333,1,20,Friday,Subscriber
2.933333333333333,1,20,Friday,Subscriber
9.816666666666666,1,20,Friday,Subscriber
1.4666666666666666,1,20,Friday,Subscriber
7.45,1,21,Friday,Subscriber
38.78333333333333,1,21,Friday,Subscriber
3.933333333333333,1,21,Friday,Subscriber
4.766666666666667,1,21,Friday,Subscriber
5.383333333333334,1,21,Friday,Subscriber
4.566666666666666,1,21,Friday,Subscriber
8.933333333333334,1,21,Friday,Subscriber
10.683333333333334,1,21,Friday,Subscriber
14.95,1,21,Friday,Subscriber
6.233333333333333,1,21,Friday,Customer
6.266666666666667,1,21,Friday,Subscriber
4.866666666666666,1,21,Friday,Subscriber
5.933333333333334,1,21,Friday,Subscriber
7.35,1,22,Friday,Subscriber
5.683333333333334,1,22,Friday,Subscriber
18.05,1,22,Friday,Subscriber
3.566666666666667,1,22,Friday,Subscriber
8.183333333333334,1,22,Friday,Subscriber
18.066666666666666,1,22,Friday,Subscriber
3.933333333333333,1,22,Friday,Subscriber
13.783333333333333,1,22,Friday,Subscriber
6.7,1,22,Friday,Subscriber
36.6,1,22,Friday,Subscriber
7.05,1,22,Friday,Subscriber
8.483333333333333,1,22,Friday,Subscriber
14.033333333333333,1,22,Friday,Subscriber
21.016666666666666,1,23,Friday,Subscriber
3.5833333333333335,1,23,Friday,Subscriber
7.55,1,23,Friday,Subscriber
4.1,1,23,Friday,Subscriber
12.716666666666667,1,23,Friday,Subscriber
19.916666666666668,1,23,Friday,Subscriber
25.05,1,0,Saturday,Subscriber
4.366666666666666,1,0,Saturday,Subscriber
14.8,1,0,Saturday,Subscriber
4.483333333333333,1,0,Saturday,Subscriber
6.033333333333333,1,1,Saturday,Subscriber
12.866666666666667,1,1,Saturday,Subscriber
10.116666666666667,1,2,Saturday,Subscriber
8.066666666666666,1,5,Saturday,Subscriber
33.93333333333333,1,5,Saturday,Subscriber
7.333333333333333,1,7,Saturday,Subscriber
7.6,1,7,Saturday,Subscriber
13.45,1,8,Saturday,Subscriber
2.6,1,8,Saturday,Subscriber
3.7666666666666666,1,8,Saturday,Subscriber
1.9333333333333333,1,8,Saturday,Subscriber
9.433333333333334,1,8,Saturday,Subscriber
10.066666666666666,1,9,Saturday,Subscriber
12.383333333333333,1,9,Saturday,Subscriber
10.566666666666666,1,9,Saturday,Subscriber
2.8,1,9,Saturday,Subscriber
8.833333333333334,1,9,Saturday,Subscriber
9.916666666666666,1,9,Saturday,Subscriber
24.166666666666668,1,9,Saturday,Subscriber
9.166666666666666,1,9,Saturday,Subscriber
151.4,1,9,Saturday,Customer
19.466666666666665,1,9,Saturday,Customer
14.066666666666666,1,9,Saturday,Subscriber
5.8,1,9,Saturday,Subscriber
7.9,1,10,Saturday,Subscriber
4.283333333333333,1,10,Saturday,Subscriber
27.316666666666666,1,10,Saturday,Subscriber
11.8,1,10,Saturday,Customer
41.28333333333333,1,10,Saturday,Subscriber
3.7333333333333334,1,10,Saturday,Subscriber
20.7,1,10,Saturday,Subscriber
12.416666666666666,1,10,Saturday,Subscriber
6.483333333333333,1,10,Saturday,Subscriber
12.016666666666667,1,10,Saturday,Subscriber
3.216666666666667,1,10,Saturday,Subscriber
12.866666666666667,1,10,Saturday,Subscriber
7.083333333333333,1,10,Saturday,Subscriber
7.083333333333333,1,10,Saturday,Subscriber
25.15,1,10,Saturday,Customer
7.266666666666667,1,10,Saturday,Subscriber
2.3,1,10,Saturday,Subscriber
2.75,1,10,Saturday,Subscriber
7.866666666666666,1,11,Saturday,Subscriber
43.45,1,11,Saturday,Subscriber
8.733333333333333,1,11,Saturday,Subscriber
6.966666666666667,1,11,Saturday,Subscriber
38.11666666666667,1,11,Saturday,Customer
6.016666666666667,1,11,Saturday,Subscriber
23.933333333333334,1,11,Saturday,Subscriber
8.85,1,11,Saturday,Subscriber
11.883333333333333,1,11,Saturday,Subscriber
5.033333333333333,1,11,Saturday,Subscriber
8.166666666666666,1,11,Saturday,Subscriber
21.483333333333334,1,11,Saturday,Subscriber
4.7,1,11,Saturday,Subscriber
7.316666666666666,1,11,Saturday,Subscriber
20.066666666666666,1,11,Saturday,Customer
14.45,1,11,Saturday,Subscriber
4.6,1,11,Saturday,Subscriber
2.183333333333333,1,11,Saturday,Subscriber
8.966666666666667,1,11,Saturday,Customer
21.4,1,11,Saturday,Subscriber
38.5,1,11,Saturday,Subscriber
2.316666666666667,1,11,Saturday,Subscriber
7.866666666666666,1,11,Saturday,Subscriber
5.233333333333333,1,11,Saturday,Subscriber
26.766666666666666,1,11,Saturday,Subscriber
14.433333333333334,1,11,Saturday,Subscriber
64.83333333333333,1,11,Saturday,Customer
20.133333333333333,1,11,Saturday,Subscriber
4.033333333333333,1,11,Saturday,Subscriber
10.116666666666667,1,11,Saturday,Subscriber
18.55,1,11,Saturday,Subscriber
6.816666666666666,1,11,Saturday,Subscriber
27.083333333333332,1,12,Saturday,Subscriber
5.6,1,12,Saturday,Subscriber
24.7,1,12,Saturday,Subscriber
15.766666666666667,1,12,Saturday,Customer
31.3,1,12,Saturday,Customer
3.3666666666666667,1,12,Saturday,Subscriber
9.466666666666667,1,12,Saturday,Subscriber
5.633333333333334,1,12,Saturday,Subscriber
23.0,1,12,Saturday,Subscriber
40.46666666666667,1,12,Saturday,Subscriber
18.85,1,12,Saturday,Subscriber
9.1,1,12,Saturday,Customer
5.9,1,12,Saturday,Subscriber
13.75,1,12,Saturday,Subscriber
9.9,1,12,Saturday,Subscriber
1.9166666666666667,1,12,Saturday,Subscriber
6.766666666666667,1,12,Saturday,Subscriber
8.933333333333334,1,12,Saturday,Subscriber
3.25,1,12,Saturday,Subscriber
9.0,1,12,Saturday,Subscriber
4.866666666666666,1,12,Saturday,Subscriber
10.583333333333334,1,12,Saturday,Subscriber
25.7,1,12,Saturday,Subscriber
4.2,1,12,Saturday,Subscriber
3.8666666666666667,1,12,Saturday,Subscriber
9.816666666666666,1,12,Saturday,Subscriber
22.283333333333335,1,12,Saturday,Subscriber
12.483333333333333,1,12,Saturday,Subscriber
15.216666666666667,1,12,Saturday,Subscriber
7.2,1,12,Saturday,Subscriber
11.516666666666667,1,12,Saturday,Subscriber
8.783333333333333,1,12,Saturday,Subscriber
13.166666666666666,1,12,Saturday,Subscriber
5.833333333333333,1,12,Saturday,Subscriber
7.083333333333333,1,12,Saturday,Subscriber
17.783333333333335,1,12,Saturday,Subscriber
13.566666666666666,1,12,Saturday,Subscriber
3.15,1,12,Saturday,Subscriber
3.4833333333333334,1,12,Saturday,Subscriber
16.233333333333334,1,12,Saturday,Subscriber
9.883333333333333,1,12,Saturday,Subscriber
8.666666666666666,1,12,Saturday,Customer
2.033333333333333,1,12,Saturday,Subscriber
19.383333333333333,1,13,Saturday,Subscriber
15.166666666666666,1,13,Saturday,Subscriber
11.833333333333334,1,13,Saturday,Subscriber
21.75,1,13,Saturday,Subscriber
6.75,1,13,Saturday,Subscriber
37.56666666666667,1,13,Saturday,Customer
10.766666666666667,1,13,Saturday,Subscriber
5.633333333333334,1,13,Saturday,Subscriber
6.183333333333334,1,13,Saturday,Subscriber
9.45,1,13,Saturday,Subscriber
12.45,1,13,Saturday,Subscriber
8.266666666666667,1,13,Saturday,Subscriber
7.416666666666667,1,13,Saturday,Subscriber
13.183333333333334,1,13,Saturday,Subscriber
22.55,1,13,Saturday,Subscriber
11.666666666666666,1,13,Saturday,Subscriber
6.566666666666666,1,13,Saturday,Subscriber
3.65,1,13,Saturday,Customer
7.016666666666667,1,13,Saturday,Subscriber
14.416666666666666,1,13,Saturday,Subscriber
6.133333333333334,1,13,Saturday,Subscriber
16.916666666666668,1,13,Saturday,Subscriber
2.9833333333333334,1,13,Saturday,Subscriber
20.15,1,13,Saturday,Subscriber
5.216666666666667,1,13,Saturday,Subscriber
9.9,1,13,Saturday,Subscriber
7.716666666666667,1,13,Saturday,Subscriber
3.6666666666666665,1,13,Saturday,Subscriber
4.683333333333334,1,13,Saturday,Subscriber
23.75,1,13,Saturday,Subscriber
5.966666666666667,1,13,Saturday,Subscriber
43.78333333333333,1,13,Saturday,Subscriber
7.4,1,13,Saturday,Subscriber
22.266666666666666,1,13,Saturday,Customer
10.183333333333334,1,13,Saturday,Subscriber
25.85,1,13,Saturday,Subscriber
14.1,1,13,Saturday,Subscriber
3.1166666666666667,1,13,Saturday,Subscriber
3.466666666666667,1,14,Saturday,Subscriber
11.266666666666667,1,14,Saturday,Subscriber
4.516666666666667,1,14,Saturday,Subscriber
14.366666666666667,1,14,Saturday,Subscriber
5.783333333333333,1,14,Saturday,Subscriber
8.65,1,14,Saturday,Subscriber
10.416666666666666,1,14,Saturday,Subscriber
18.966666666666665,1,14,Saturday,Subscriber
47.983333333333334,1,14,Saturday,Customer
32.233333333333334,1,14,Saturday,Subscriber
8.916666666666666,1,14,Saturday,Subscriber
7.516666666666667,1,14,Saturday,Subscriber
12.25,1,14,Saturday,Customer
28.1,1,14,Saturday,Customer
2.5833333333333335,1,14,Saturday,Subscriber
16.566666666666666,1,14,Saturday,Subscriber
37.15,1,14,Saturday,Subscriber
18.983333333333334,1,14,Saturday,Subscriber
5.383333333333334,1,14,Saturday,Subscriber
25.133333333333333,1,14,Saturday,Subscriber
28.833333333333332,1,14,Saturday,Subscriber
10.4,1,14,Saturday,Subscriber
3.716666666666667,1,14,Saturday,Subscriber
22.7,1,14,Saturday,Subscriber
3.9,1,14,Saturday,Subscriber
3.966666666666667,1,14,Saturday,Subscriber
19.783333333333335,1,14,Saturday,Subscriber
5.116666666666666,1,14,Saturday,Subscriber
9.216666666666667,1,14,Saturday,Customer
5.316666666666666,1,14,Saturday,Subscriber
8.583333333333334,1,14,Saturday,Subscriber
16.016666666666666,1,14,Saturday,Customer
5.566666666666666,1,14,Saturday,Subscriber
17.85,1,14,Saturday,Subscriber
17.833333333333332,1,14,Saturday,Subscriber
17.866666666666667,1,14,Saturday,Subscriber
2.466666666666667,1,14,Saturday,Subscriber
2.6,1,14,Saturday,Subscriber
2.066666666666667,1,14,Saturday,Subscriber
10.716666666666667,1,14,Saturday,Subscriber
15.5,1,14,Saturday,Subscriber
4.45,1,14,Saturday,Subscriber
18.65,1,14,Saturday,Subscriber
8.5,1,15,Saturday,Subscriber
24.966666666666665,1,15,Saturday,Subscriber
4.933333333333334,1,15,Saturday,Subscriber
25.916666666666668,1,15,Saturday,Customer
22.05,1,15,Saturday,Customer
6.083333333333333,1,15,Saturday,Subscriber
34.03333333333333,1,15,Saturday,Subscriber
14.316666666666666,1,15,Saturday,Subscriber
8.483333333333333,1,15,Saturday,Subscriber
5.8,1,15,Saturday,Subscriber
3.9,1,15,Saturday,Subscriber
17.433333333333334,1,15,Saturday,Subscriber
14.516666666666667,1,15,Saturday,Subscriber
30.916666666666668,1,15,Saturday,Subscriber
2.7666666666666666,1,15,Saturday,Subscriber
13.05,1,15,Saturday,Subscriber
14.566666666666666,1,15,Saturday,Customer
10.983333333333333,1,15,Saturday,Subscriber
5.216666666666667,1,15,Saturday,Subscriber
15.783333333333333,1,15,Saturday,Subscriber
16.216666666666665,1,15,Saturday,Subscriber
5.733333333333333,1,15,Saturday,Subscriber
7.183333333333334,1,15,Saturday,Subscriber
7.966666666666667,1,15,Saturday,Subscriber
10.583333333333334,1,15,Saturday,Subscriber
6.266666666666667,1,15,Saturday,Subscriber
9.5,1,15,Saturday,Subscriber
23.9,1,15,Saturday,Subscriber
1.3166666666666667,1,15,Saturday,Subscriber
11.666666666666666,1,15,Saturday,Subscriber
4.6,1,15,Saturday,Subscriber
16.383333333333333,1,15,Saturday,Subscriber
14.166666666666666,1,16,Saturday,Subscriber
9.766666666666667,1,16,Saturday,Subscriber
9.183333333333334,1,16,Saturday,Subscriber
9.1,1,16,Saturday,Subscriber
29.733333333333334,1,16,Saturday,Subscriber
7.1,1,16,Saturday,Subscriber
8.616666666666667,1,16,Saturday,Subscriber
13.066666666666666,1,16,Saturday,Subscriber
18.783333333333335,1,16,Saturday,Customer
20.45,1,16,Saturday,Customer
13.583333333333334,1,16,Saturday,Subscriber
10.3,1,16,Saturday,Subscriber
11.166666666666666,1,16,Saturday,Subscriber
12.716666666666667,1,16,Saturday,Subscriber
10.516666666666667,1,16,Saturday,Subscriber
10.466666666666667,1,16,Saturday,Subscriber
28.183333333333334,1,16,Saturday,Customer
12.783333333333333,1,16,Saturday,Subscriber
23.366666666666667,1,16,Saturday,Subscriber
12.5,1,16,Saturday,Subscriber
8.933333333333334,1,16,Saturday,Subscriber
12.216666666666667,1,16,Saturday,Subscriber
7.6,1,16,Saturday,Subscriber
6.55,1,16,Saturday,Subscriber
5.95,1,16,Saturday,Subscriber
4.8,1,16,Saturday,Subscriber
13.0,1,16,Saturday,Subscriber
17.033333333333335,1,16,Saturday,Subscriber
8.7,1,16,Saturday,Subscriber
16.483333333333334,1,16,Saturday,Subscriber
6.7,1,16,Saturday,Subscriber
254.0,1,16,Saturday,Customer
5.016666666666667,1,16,Saturday,Subscriber
6.166666666666667,1,16,Saturday,Subscriber
12.083333333333334,1,16,Saturday,Subscriber
17.3,1,16,Saturday,Subscriber
10.383333333333333,1,17,Saturday,Subscriber
19.1,1,17,Saturday,Customer
11.466666666666667,1,17,Saturday,Subscriber
11.716666666666667,1,17,Saturday,Subscriber
8.083333333333334,1,17,Saturday,Subscriber
14.6,1,17,Saturday,Subscriber
5.866666666666666,1,17,Saturday,Subscriber
8.166666666666666,1,17,Saturday,Customer
10.3,1,17,Saturday,Subscriber
6.85,1,17,Saturday,Customer
10.45,1,17,Saturday,Customer
5.483333333333333,1,17,Saturday,Subscriber
23.633333333333333,1,17,Saturday,Subscriber
3.9833333333333334,1,17,Saturday,Subscriber
6.433333333333334,1,17,Saturday,Subscriber
6.716666666666667,1,17,Saturday,Subscriber
15.133333333333333,1,17,Saturday,Subscriber
3.2666666666666666,1,17,Saturday,Subscriber
4.433333333333334,1,17,Saturday,Subscriber
8.516666666666667,1,17,Saturday,Subscriber
24.616666666666667,1,17,Saturday,Subscriber
16.016666666666666,1,18,Saturday,Subscriber
9.55,1,18,Saturday,Subscriber
16.75,1,18,Saturday,Subscriber
7.55,1,18,Saturday,Subscriber
5.983333333333333,1,18,Saturday,Subscriber
7.016666666666667,1,18,Saturday,Subscriber
2.7,1,18,Saturday,Subscriber
35.083333333333336,1,18,Saturday,Subscriber
9.15,1,18,Saturday,Subscriber
30.133333333333333,1,18,Saturday,Customer
17.3,1,18,Saturday,Customer
13.233333333333333,1,18,Saturday,Subscriber
26.2,1,18,Saturday,Customer
5.8,1,18,Saturday,Subscriber
8.3,1,18,Saturday,Subscriber
7.35,1,18,Saturday,Subscriber
17.633333333333333,1,18,Saturday,Subscriber
5.566666666666666,1,18,Saturday,Subscriber
5.533333333333333,1,18,Saturday,Subscriber
13.416666666666666,1,18,Saturday,Subscriber
5.616666666666666,1,18,Saturday,Subscriber
4.966666666666667,1,18,Saturday,Subscriber
3.65,1,18,Saturday,Subscriber
4.016666666666667,1,18,Saturday,Subscriber
7.716666666666667,1,18,Saturday,Subscriber
24.583333333333332,1,18,Saturday,Customer
23.75,1,18,Saturday,Customer
7.333333333333333,1,18,Saturday,Subscriber
3.35,1,19,Saturday,Subscriber
4.283333333333333,1,19,Saturday,Subscriber
3.5833333333333335,1,19,Saturday,Subscriber
15.65,1,19,Saturday,Subscriber
6.683333333333334,1,19,Saturday,Subscriber
10.733333333333333,1,19,Saturday,Subscriber
16.783333333333335,1,19,Saturday,Subscriber
14.95,1,19,Saturday,Subscriber
28.016666666666666,1,19,Saturday,Subscriber
14.816666666666666,1,19,Saturday,Subscriber
13.133333333333333,1,19,Saturday,Customer
2.6333333333333333,1,19,Saturday,Subscriber
15.533333333333333,1,19,Saturday,Subscriber
5.383333333333334,1,19,Saturday,Subscriber
5.633333333333334,1,19,Saturday,Subscriber
7.166666666666667,1,19,Saturday,Subscriber
7.65,1,19,Saturday,Subscriber
15.633333333333333,1,20,Saturday,Customer
10.683333333333334,1,20,Saturday,Subscriber
8.266666666666667,1,20,Saturday,Customer
5.466666666666667,1,20,Saturday,Subscriber
5.983333333333333,1,20,Saturday,Subscriber
9.166666666666666,1,20,Saturday,Subscriber
16.566666666666666,1,20,Saturday,Subscriber
6.3,1,20,Saturday,Subscriber
8.25,1,20,Saturday,Subscriber
8.1,1,20,Saturday,Subscriber
22.683333333333334,1,20,Saturday,Subscriber
15.7,1,20,Saturday,Subscriber
14.716666666666667,1,20,Saturday,Subscriber
6.466666666666667,1,20,Saturday,Subscriber
12.166666666666666,1,20,Saturday,Customer
19.283333333333335,1,20,Saturday,Subscriber
4.483333333333333,1,20,Saturday,Subscriber
6.833333333333333,1,20,Saturday,Subscriber
8.35,1,20,Saturday,Subscriber
7.416666666666667,1,21,Saturday,Subscriber
18.25,1,21,Saturday,Subscriber
10.916666666666666,1,21,Saturday,Customer
19.616666666666667,1,21,Saturday,Subscriber
15.283333333333333,1,21,Saturday,Subscriber
10.733333333333333,1,21,Saturday,Subscriber
13.633333333333333,1,21,Saturday,Subscriber
8.833333333333334,1,21,Saturday,Subscriber
13.266666666666667,1,21,Saturday,Subscriber
5.266666666666667,1,21,Saturday,Subscriber
8.8,1,21,Saturday,Subscriber
3.0,1,21,Saturday,Subscriber
13.883333333333333,1,21,Saturday,Subscriber
2.533333333333333,1,21,Saturday,Subscriber
2.566666666666667,1,21,Saturday,Subscriber
6.783333333333333,1,21,Saturday,Subscriber
3.2,1,21,Saturday,Subscriber
4.9,1,22,Saturday,Subscriber
8.566666666666666,1,22,Saturday,Subscriber
12.583333333333334,1,22,Saturday,Subscriber
7.366666666666666,1,23,Saturday,Subscriber
8.55,1,23,Saturday,Subscriber
1.6166666666666667,1,23,Saturday,Subscriber
29.816666666666666,1,23,Saturday,Subscriber
6.9,1,23,Saturday,Subscriber
9.616666666666667,1,23,Saturday,Subscriber
3.5833333333333335,1,23,Saturday,Subscriber
9.45,1,23,Saturday,Subscriber
4.983333333333333,1,0,Sunday,Subscriber
3.8666666666666667,1,0,Sunday,Subscriber
12.633333333333333,1,0,Sunday,Subscriber
2.45,1,0,Sunday,Subscriber
8.616666666666667,1,0,Sunday,Subscriber
4.083333333333333,1,0,Sunday,Subscriber
4.2,1,1,Sunday,Subscriber
3.9833333333333334,1,1,Sunday,Subscriber
11.35,1,2,Sunday,Subscriber
5.583333333333333,1,2,Sunday,Subscriber
14.583333333333334,1,3,Sunday,Subscriber
39.78333333333333,1,3,Sunday,Customer
24.05,1,3,Sunday,Subscriber
3.4,1,4,Sunday,Subscriber
6.466666666666667,1,5,Sunday,Subscriber
12.566666666666666,1,6,Sunday,Subscriber
6.45,1,6,Sunday,Subscriber
10.6,1,6,Sunday,Customer
10.5,1,7,Sunday,Subscriber
10.783333333333333,1,7,Sunday,Subscriber
9.033333333333333,1,7,Sunday,Subscriber
6.316666666666666,1,7,Sunday,Subscriber
4.15,1,8,Sunday,Subscriber
3.2333333333333334,1,8,Sunday,Customer
22.916666666666668,1,8,Sunday,Customer
16.416666666666668,1,8,Sunday,Subscriber
14.95,1,8,Sunday,Subscriber
10.733333333333333,1,8,Sunday,Subscriber
11.466666666666667,1,8,Sunday,Subscriber
2.9833333333333334,1,8,Sunday,Subscriber
